,record_id,percent_male,percent_female,percent_child
5411,16288,3.57,71.83,24.6
5412,22052,6.9,76.44,16.67
5413,15189,1.98,86.11,11.9
5414,32756,8.47,75.42,16.1
5415,595,6.06,80.81,13.13
5416,24395,5.98,74.36,19.66
5417,39477,3.51,68.86,27.63
5418,56855,3.35,87.71,8.94
5419,46386,5.68,87.77,6.55
5420,46509,4,65.14,30.86
5421,46526,5.08,83.9,11.02
5422,46651,8.26,82.64,9.09
5423,46700,15.74,70.83,13.43
5424,46727,23.91,35.87,40.22
5425,46813,4.73,64.5,30.77
5426,46899,4.93,64.13,30.94
5427,49422,5.16,83.1,11.74
5428,57464,6.15,82.12,11.73
5429,34039,4.52,80.9,14.57
5430,22426,4.78,86.03,9.19
5431,42230,4.08,91.02,4.9
5432,53346,5.66,82.55,11.79
5433,11140,4.95,71.78,23.27
5434,26435,6.78,83.62,9.6
5435,60004,4.29,90.48,5.24
5436,20146,5.26,78.2,16.54
5437,49630,7.5,77.5,15
5438,33253,3.2,92.24,4.57
5439,34938,6.64,82.3,11.06
5440,20916,5.91,79.03,15.05
5441,17040,8.4,68.7,22.9
5442,50220,7.65,79.08,13.27
5443,13793,4.69,88.26,7.04
5444,45069,4.19,83.72,12.09
5445,45132,3.36,86.55,10.08
5446,45217,10,74.62,15.38
5447,45315,14.68,72.48,12.84
5448,45333,23.6,64.61,11.8
5449,45357,6.37,85.35,8.28
5450,45437,2.41,93.57,4.02
5451,45503,4.69,88.54,6.77
5452,41824,6.51,84.62,8.88
5453,41890,4.5,86.04,9.46
5454,41984,4.02,90.62,5.36
5455,42075,5.71,80,14.29
5456,42148,13.01,35.62,51.37
5457,42174,10.97,48.39,40.65
5458,42186,8.38,82.04,9.58
5459,42283,6.07,83.18,10.75
5460,40910,7.53,79.45,13.01
5461,59913,5.81,79.35,14.84
5462,52823,5.13,87.18,7.69
5463,3074,2.87,86.48,10.66
5464,16351,7.58,86.36,6.06
5465,43640,1.89,90.53,7.58
5466,22154,6.86,86.76,6.37
5467,13602,9.84,65.57,24.59
5468,13667,6.25,78.98,14.77
5469,13830,5.45,52.73,41.82
5470,13838,4.94,89.73,5.32
5471,13928,9.77,78.16,12.07
5472,13953,21.1,59.63,19.27
5473,13967,2.1,85.29,12.61
5474,14108,3.83,84.69,11.48
5475,41843,5.43,86.96,7.61
5476,25080,4.07,84.88,11.05
5477,41763,5.56,77.78,16.67
5478,38287,6.15,87.71,6.15
5479,13854,11.72,66.41,21.88
5480,58755,6.57,83.94,9.49
5481,48389,2.93,86.19,10.88
5482,26671,3.82,62.42,33.76
5483,36581,5.19,65.57,29.25
5484,36600,20.6,69.85,9.55
5485,36626,18.67,68,13.33
5486,36697,6.25,83.93,9.82
5487,36773,8.77,83.63,7.6
5488,36857,5.31,82.13,12.56
5489,36890,8.16,81.63,10.2
5490,37043,6.8,67.96,25.24
5491,22783,5.29,89.43,5.29
5492,22875,3.07,88.12,8.81
5493,22986,5.08,67.8,27.12
5494,23032,7.61,76.63,15.76
5495,23090,28.19,48.32,23.49
5496,23093,13.04,68.12,18.84
5497,23195,6.55,69.87,23.58
5498,23198,6.57,85.35,8.08
5499,30240,5.58,87.98,6.44
5500,30321,5.5,82.11,12.39
5501,30404,11.86,69.49,18.64
5502,30433,14.88,75,10.12
5503,30450,18.75,70.31,10.94
5504,30548,6.82,60.91,32.27
5505,30633,7.06,58.82,34.12
5506,30700,4.35,76.33,19.32
5507,57686,4.73,80.47,14.79
5508,57785,10.83,77.5,11.67
5509,57832,11.73,73.46,14.81
5510,57855,14.29,66.67,19.05
5511,57868,4.44,90.22,5.33
5512,57969,3.62,79.71,16.67
5513,58077,4.6,88.89,6.51
5514,58142,3.68,81.58,14.74
5515,16664,2.58,65.67,31.76
5516,33717,5.8,89.73,4.46
5517,30681,6.02,85.14,8.84
5518,19623,5.36,86.16,8.48
5519,2477,3.29,77.63,19.08
5520,25399,8.67,66.47,24.86
5521,52620,10.77,67.69,21.54
5522,23659,2.75,83.94,13.3
5523,38356,8.33,83.97,7.69
5524,4980,3.5,89.11,7.39
5525,55902,6.06,87.01,6.93
5526,3906,4.08,70.07,25.85
5527,19393,6.88,85,8.12
5528,41032,8.05,83.33,8.62
5529,25219,5,68.64,26.36
5530,39331,6.51,81.4,12.09
5531,8782,5.88,73.95,20.17
5532,8864,5.85,88.29,5.85
5533,8940,5.36,71.43,23.21
5534,8980,7.28,82.12,10.6
5535,9068,5.45,81.82,12.73
5536,9161,20.31,57.03,22.66
5537,9198,11.26,49.01,39.74
5538,9280,4.03,56.45,39.52
5539,14017,9.03,83.33,7.64
5540,4527,10.66,80.33,9.02
5541,4996,1.96,86.67,11.37
5542,46469,5.77,76.92,17.31
5543,44205,3.7,86.3,10
5544,53182,6.15,86.59,7.26
5545,27570,2.01,87.55,10.44
5546,44543,7.14,58.16,34.69
5547,36201,4.5,82.88,12.61
5548,36264,2.22,87.11,10.67
5549,36343,4.78,89.64,5.58
5550,36438,2.42,85.02,12.56
5551,36501,8.39,72.03,19.58
5552,36593,28.39,56.77,14.84
5553,36614,15.75,72.6,11.64
5554,36723,4.17,61.98,33.85
5555,10259,11.3,77.39,11.3
5556,26569,4.95,85.64,9.41
5557,36663,5.17,89.08,5.75
5558,32241,6.44,86.27,7.3
5559,1993,5.56,80.56,13.89
5560,1688,11.57,74.38,14.05
5561,1753,3.61,83.73,12.65
5562,1841,23.42,65.77,10.81
5563,1860,24.59,61.75,13.66
5564,1883,4.79,80.84,14.37
5565,2056,2.81,68.54,28.65
5566,2124,10.45,50.75,38.81
5567,2135,3.31,83.44,13.25
5568,39594,5.7,83.54,10.76
5569,991,7.14,73.02,19.84
5570,7740,7.27,76.36,16.36
5571,51500,8,57.14,34.86
5572,26065,4.81,87.02,8.17
5573,52927,4.63,79.63,15.74
5574,12192,9.4,72.48,18.12
5575,12046,2.19,89.91,7.89
5576,33071,9.03,83.87,7.1
5577,42767,4.11,78.08,17.81
5578,40841,5.56,85.35,9.09
5579,30788,5.33,87.56,7.11
5580,415,7.88,80.61,11.52
5581,53892,3.45,88.97,7.59
5582,56905,6.59,81.44,11.98
5583,32903,6.47,80.6,12.93
5584,32973,6.78,83.62,9.6
5585,33116,5.85,63.83,30.32
5586,33139,5.26,87.89,6.84
5587,33202,28.47,61.31,10.22
5588,33222,10.2,55.78,34.01
5589,33249,4.32,89.19,6.49
5590,33322,5.88,78.82,15.29
5591,17913,5.44,89.54,5.02
5592,16848,2.9,89.37,7.73
5593,16869,6.95,85.03,8.02
5594,21926,9.8,70.59,19.61
5595,49034,6.25,82.21,11.54
5596,53490,10.37,70.37,19.26
5597,17360,6.25,80.11,13.64
5598,32654,4.38,87.59,8.03
5599,32748,4.27,81.71,14.02
5600,32790,13.08,77.69,9.23
5601,32802,19.48,70.13,10.39
5602,32818,4.39,85.09,10.53
5603,32930,2.33,91.86,5.81
5604,32971,8.12,77.5,14.37
5605,33064,7.43,75.68,16.89
5606,30104,4.66,86.44,8.9
5607,46189,5.76,82.73,11.51
5608,23038,7.75,73.94,18.31
5609,23086,19.05,70.63,10.32
5610,23113,32.84,42.54,24.63
5611,23154,7.11,80.57,12.32
5612,23260,1.92,91.54,6.54
5613,23310,4.76,86.19,9.05
5614,23450,5.93,69.17,24.9
5615,23471,4.57,84.93,10.5
5616,10514,2.27,88.64,9.09
5617,7418,7.32,79.27,13.41
5618,23781,9.84,69.67,20.49
5619,43210,3.4,88.51,8.09
5620,5423,4.72,87.98,7.3
5621,5472,13.33,71.11,15.56
5622,5485,13.39,77.95,8.66
5623,5558,6.34,80.98,12.68
5624,5650,2.92,62.57,34.5
5625,5661,8.09,80.35,11.56
5626,5759,8.93,79.76,11.31
5627,5886,2.71,79.19,18.1
5628,13388,6.98,85.47,7.56
5629,32408,4.81,88.52,6.67
5630,5548,2.76,86.61,10.63
5631,16662,4.23,88.08,7.69
5632,118,8.39,54.55,37.06
5633,14336,3.69,85.25,11.06
5634,14380,21.94,57.14,20.92
5635,14388,13.11,72.13,14.75
5636,14405,6.64,79.62,13.74
5637,14499,7.19,82.35,10.46
5638,14580,4.03,84.68,11.29
5639,14685,4.33,87.01,8.66
5640,14808,12.93,76.72,10.34
5641,37226,4.08,79.59,16.33
5642,10300,6.72,84.33,8.96
5643,13333,7.78,80,12.22
5644,20093,6.47,67.67,25.86
5645,6193,4,75.2,20.8
5646,10770,3.91,90.62,5.47
5647,10790,4.76,82.38,12.86
5648,28330,4.57,89.71,5.71
5649,44972,8.61,76.16,15.23
5650,30925,4.27,81.2,14.53
5651,19027,8.63,80.58,10.79
5652,43636,5.17,85.06,9.77
5653,37957,6.52,87.39,6.09
5654,48768,6.21,79.66,14.12
5655,15667,6.04,78.02,15.93
5656,32714,4.88,87.8,7.32
5657,34313,6.62,85.29,8.09
5658,34465,7.08,68.14,24.78
5659,34520,9.73,76.99,13.27
5660,34587,16.91,58.82,24.26
5661,34609,25.76,53.03,21.21
5662,34620,6.36,80,13.64
5663,34762,2.76,83.87,13.36
5664,34803,5.34,88.83,5.83
5665,11867,2.69,91.4,5.91
5666,32103,8.12,54.37,37.5
5667,30335,7.21,78.38,14.41
5668,44307,10.34,68.97,20.69
5669,56604,4.09,88.64,7.27
5670,2448,5.16,86.38,8.45
5671,1454,5.85,81.87,12.28
5672,59582,3.16,71.52,25.32
5673,49916,4.9,71.08,24.02
5674,56417,6.49,76.62,16.88
5675,48983,5.17,89.66,5.17
5676,21371,2.97,88.12,8.91
5677,20145,7.14,81.63,11.22
5678,31202,5.05,85.56,9.39
5679,55792,8.98,74.85,16.17
5680,6317,2.63,84.65,12.72
5681,30606,2.57,87.5,9.93
5682,16866,6.54,81.78,11.68
5683,16898,4.98,89.21,5.81
5684,17047,6.9,57.93,35.17
5685,17129,1.89,71.97,26.14
5686,17132,6.61,87.22,6.17
5687,17212,15.92,68.79,15.29
5688,17223,28.57,58.73,12.7
5689,17291,6.13,85.89,7.98
5690,58267,3.65,88.02,8.33
5691,49963,5.75,81.42,12.83
5692,30566,3.86,86.47,9.66
5693,30671,9.8,82.35,7.84
5694,30771,4.38,75.3,20.32
5695,30781,11.11,76.07,12.82
5696,30855,24.18,58.82,16.99
5697,30869,13.73,74.68,11.59
5698,30965,2.12,70.76,27.12
5699,30966,8,86.29,5.71
5700,20328,5.26,81.2,13.53
5701,16972,9.32,76.27,14.41
5702,35965,8.96,79.85,11.19
5703,24741,6.14,82.46,11.4
5704,47397,6.96,80.38,12.66
5705,1318,4.18,86.69,9.13
5706,40978,6.7,81.7,11.61
5707,58424,5.17,72.41,22.41
5708,767,7.54,86.43,6.03
5709,25456,2.11,85.23,12.66
5710,879,2.11,91.98,5.91
5711,41147,6.96,73.91,19.13
5712,24176,2.04,90.2,7.76
5713,28844,9.86,70.42,19.72
5714,27435,7.97,78.99,13.04
5715,27541,6.2,83.72,10.08
5716,27579,5.31,85.84,8.85
5717,27643,14.29,74.07,11.64
5718,27681,29.46,62.79,7.75
5719,27757,6.28,88.48,5.24
5720,27864,6.15,50.77,43.08
5721,27888,2.34,88.79,8.88
5722,18145,11.81,77.95,10.24
5723,43850,7.32,65.85,26.83
5724,40478,7.33,84.82,7.85
5725,34533,5.29,85.71,8.99
5726,54399,4.96,80.85,14.18
5727,54530,10.66,66.39,22.95
5728,54544,6.9,74.14,18.97
5729,54617,3.16,90.51,6.33
5730,54695,27.85,35.44,36.71
5731,54702,21.89,70.15,7.96
5732,54716,7.04,72.54,20.42
5733,54857,9.52,74.6,15.87
5734,42943,6.45,79.35,14.19
5735,30645,6.12,85.71,8.16
5736,14590,10.14,74.32,15.54
5737,42088,5.83,82.04,12.14
5738,42127,16.67,76.11,7.22
5739,42171,22.42,62.42,15.15
5740,42179,8.87,79.03,12.1
5741,42284,7.69,76.92,15.38
5742,42351,8.19,74.27,17.54
5743,42488,8.61,76.16,15.23
5744,42557,2.67,91.6,5.73
5745,45950,2.96,64.04,33
5746,27376,7.24,82.24,10.53
5747,19492,3.76,88.72,7.52
5748,27721,3.98,85.57,10.45
5749,53618,6.01,83.61,10.38
5750,20243,2.53,84.85,12.63
5751,9409,5.04,74.82,20.14
5752,9119,6.25,85,8.75
5753,17474,10.17,77.97,11.86
5754,7606,7.07,81.82,11.11
5755,41578,4.13,86.7,9.17
5756,5770,5.12,86.51,8.37
5757,12222,5.07,81.57,13.36
5758,36769,3.88,86.64,9.48
5759,45474,4.51,74.44,21.05
5760,9844,7.41,60.32,32.28
5761,31794,9.84,78.69,11.48
5762,50068,4.92,84.84,10.25
5763,39303,5.66,72.08,22.26
5764,22053,7.27,76.97,15.76
5765,43785,9.62,76.92,13.46
5766,30530,10.56,74.65,14.79
5767,27100,11.19,55.22,33.58
5768,14074,3.44,88.93,7.63
5769,28163,4.09,89.55,6.36
5770,45153,5.38,86.1,8.52
5771,16452,3.69,84.33,11.98
5772,51315,4.27,86.59,9.15
5773,28741,3.55,66.5,29.95
5774,29229,3.95,82.49,13.56
5775,58173,10.57,69.11,20.33
5776,56603,2.64,85.9,11.45
5777,2639,5.53,81.7,12.77
5778,2702,7.3,79.21,13.48
5779,2780,16.97,45.45,37.58
5780,2783,23.33,65,11.67
5781,2820,3.68,88.95,7.37
5782,2901,6.77,77.6,15.62
5783,3047,8.18,46.54,45.28
5784,3091,2.04,87.35,10.61
5785,17416,6.07,84.11,9.81
5786,6262,3.95,79.1,16.95
5787,33336,6.41,84.19,9.4
5788,31425,6.9,84.48,8.62
5789,24408,4.52,85.07,10.41
5790,43665,5.02,81.74,13.24
5791,3967,6.05,89.3,4.65
5792,3418,2.99,91.03,5.98
5793,46126,4.02,85.93,10.05
5794,39171,2.71,88.37,8.91
5795,30807,5.84,81.02,13.14
5796,45156,2.71,91.86,5.43
5797,36163,2.43,85.43,12.15
5798,31968,2.27,92.27,5.45
5799,51985,4.18,89.35,6.46
5800,59076,3.23,90.32,6.45
5801,5440,6.86,81.37,11.76
5802,5468,14.29,74.4,11.31
5803,5494,14.1,76.5,9.4
5804,5512,5.08,87.89,7.03
5805,5607,3.09,83.33,13.58
5806,5742,7.19,47.48,45.32
5807,5803,6.94,73.61,19.44
5808,5844,5.07,76.09,18.84
5809,49680,3.15,88.58,8.27
5810,50243,3.63,89.52,6.85
5811,22113,3.11,64.89,32
5812,29282,6.91,82.45,10.64
5813,39440,3.86,81.64,14.49
5814,26695,5.6,76,18.4
5815,43337,3.85,86.54,9.62
5816,51084,8.06,83.87,8.06
5817,48384,2.8,86.92,10.28
5818,35579,4.82,90.79,4.39
5819,23613,3.48,89.55,6.97
5820,58923,6.19,81.44,12.37
5821,59029,4.94,74.07,20.99
5822,59048,3.07,81.6,15.34
5823,59121,23.7,66.47,9.83
5824,59152,13.64,71.72,14.65
5825,59205,2.8,86.45,10.75
5826,59252,3.38,90.72,5.91
5827,59422,7.08,67.26,25.66
5828,26807,3.97,87.3,8.73
5829,46261,5.08,75.42,19.49
5830,46376,5,78.89,16.11
5831,46506,9.4,62.42,28.19
5832,46514,6.31,81.53,12.16
5833,46607,10.08,75.19,14.73
5834,46691,17.59,77.39,5.03
5835,46713,11.56,77.33,11.11
5836,46733,3.91,85.55,10.55
5837,19202,13.39,75.89,10.71
5838,34692,8.28,50.34,41.38
5839,35516,5.56,86.11,8.33
5840,35552,7.35,72.06,20.59
5841,35629,21.51,70.93,7.56
5842,35652,17.59,76.88,5.53
5843,35705,3.87,86.74,9.39
5844,35746,7.46,82.09,10.45
5845,35895,3.25,68.83,27.92
5846,35902,4.73,85.8,9.47
5847,4383,9.32,70.34,20.34
5848,24293,4.22,87.34,8.44
5849,16034,3.17,90.5,6.33
5850,34415,3.32,92.53,4.15
5851,1275,5.96,86.75,7.28
5852,44903,2.7,84.86,12.43
5853,9502,2.4,85.1,12.5
5854,38517,4.15,85.49,10.36
5855,30268,5.1,89.8,5.1
5856,40708,5.81,88.8,5.39
5857,16406,7.38,78.69,13.93
5858,8455,4.96,80.14,14.89
5859,27104,7.08,62.26,30.66
5860,43691,6.33,65.82,27.85
5861,37650,3.26,66.85,29.89
5862,53140,4.46,60.71,34.82
5863,29219,5.66,86.79,7.55
5864,55840,4.17,87.08,8.75
5865,10535,3.59,87.89,8.52
5866,29797,12.4,70.25,17.36
5867,9564,4.37,85.71,9.92
5868,9658,23.46,48.04,28.49
5869,9669,10.75,76.88,12.37
5870,9747,7.18,73.33,19.49
5871,9761,3.6,83.45,12.95
5872,9899,6.6,85.79,7.61
5873,9946,12.61,76.58,10.81
5874,10075,7.19,82.63,10.18
5875,48332,6.57,87.79,5.63
5876,7530,5.91,86.22,7.87
5877,7674,4.29,75.71,20
5878,7730,8.2,85.25,6.56
5879,7773,19.82,69.37,10.81
5880,7801,9.05,64.32,26.63
5881,7812,4.67,84.44,10.89
5882,7979,8.96,52.99,38.06
5883,8060,4.7,80.54,14.77
5884,14285,4.98,75.57,19.46
5885,29114,8.87,75,16.13
5886,1642,2.99,82.04,14.97
5887,1751,4.17,57.29,38.54
5888,1826,3.64,63.64,32.73
5889,1853,12.12,57.07,30.81
5890,1881,11.81,45.14,43.06
5891,1900,7.14,83.33,9.52
5892,1972,3.3,80.77,15.93
5893,2068,6.78,73.73,19.49
5894,26003,7.21,85.58,7.21
5895,45435,2.16,88.79,9.05
5896,54067,2.43,66.5,31.07
5897,44125,2.66,90.43,6.91
5898,40384,1.86,87.36,10.78
5899,5601,4.52,89.95,5.53
5900,11337,1.98,87.35,10.67
5901,22168,7.57,77.84,14.59
5902,22214,20.51,70.77,8.72
5903,22239,33.61,57.14,9.24
5904,22321,8.67,80.35,10.98
5905,22393,5.06,87.34,7.59
5906,22411,2.58,87.82,9.59
5907,22484,4.29,87.86,7.86
5908,22609,3.85,80,16.15
5909,2725,7.78,80.84,11.38
5910,35906,3.42,88.36,8.22
5911,20181,4.74,81.9,13.36
5912,8779,2.67,91.22,6.11
5913,33114,4.7,71.14,24.16
5914,22141,5.47,87.23,7.3
5915,55082,4.02,85.27,10.71
5916,55157,12.4,65.12,22.48
5917,55169,15.55,75.21,9.24
5918,55262,4.37,65.07,30.57
5919,55275,3.28,86.89,9.84
5920,55416,5.88,76.47,17.65
5921,55487,5.66,66.79,27.55
5922,55491,6.92,70,23.08
5923,2099,2.99,90.55,6.47
5924,30200,4.83,45.52,49.66
5925,40426,2.48,92.08,5.45
5926,48923,5.96,85.32,8.72
5927,15833,3.85,82.97,13.19
5928,20070,2.88,92.18,4.94
5929,20186,4,84,12
5930,20241,3.79,90.15,6.06
5931,20275,5.41,88.8,5.79
5932,20379,18.75,68.23,13.02
5933,20403,13.04,77.39,9.57
5934,20472,4.08,86.12,9.8
5935,20500,4.14,88.72,7.14
5936,55462,5.88,86.76,7.35
5937,5888,9.2,60.12,30.67
5938,36645,5,78.12,16.88
5939,40225,7.03,83.59,9.38
5940,35442,4.22,77.22,18.57
5941,18597,7.88,77.58,14.55
5942,12278,5.53,85.11,9.36
5943,40154,6.28,85.36,8.37
5944,40206,9.35,76.26,14.39
5945,40295,22.52,62.25,15.23
5946,40326,19.12,66.18,14.71
5947,40417,3.46,75.32,21.21
5948,40493,7.61,64.47,27.92
5949,40510,3.07,79.75,17.18
5950,40676,6.51,81.4,12.09
5951,247,6.88,74.38,18.75
5952,27798,5.2,90.8,4
5953,33559,6.54,85.62,7.84
5954,56882,5.76,89.01,5.24
5955,56945,10.43,82.82,6.75
5956,56957,13.64,73.64,12.73
5957,56999,2.99,89.05,7.96
5958,57063,7.79,81.17,11.04
5959,57214,3.38,86.92,9.7
5960,57305,3.97,84.52,11.51
5961,57345,13.16,74.56,12.28
5962,23171,5.24,87.77,6.99
5963,13221,5.29,69.31,25.4
5964,45480,5.13,89.74,5.13
5965,16115,9.4,62.39,28.21
5966,27024,8.57,60,31.43
5967,30658,4.46,71.43,24.11
5968,11067,3.24,74.07,22.69
5969,37376,7.69,82.42,9.89
5970,14010,2.85,92.28,4.88
5971,58500,5.92,79.29,14.79
5972,3753,6.85,78.77,14.38
5973,51827,8.67,68.21,23.12
5974,23727,7.95,84.11,7.95
5975,23754,5.81,82.57,11.62
5976,23840,3.57,81.12,15.31
5977,23943,5,76.88,18.12
5978,24022,12.11,74.21,13.68
5979,24049,21.05,66.03,12.92
5980,24153,7.69,75.38,16.92
5981,24164,6.36,89.09,4.55
5982,10236,5.75,89.66,4.6
5983,47683,7.32,77.24,15.45
5984,53542,3.14,85.86,10.99
5985,27927,11.21,71.55,17.24
5986,27953,5.13,77.56,17.31
5987,28055,3.63,86.69,9.68
5988,28120,15.31,49.76,34.93
5989,28127,16.96,74.85,8.19
5990,28188,3.85,84.62,11.54
5991,28200,4.71,90.2,5.1
5992,28273,6.35,84.66,8.99
5993,20884,9.49,70.07,20.44
5994,14299,3.72,87.19,9.09
5995,36178,4.62,82.31,13.08
5996,19159,3.15,88.98,7.87
5997,24280,2.46,93.03,4.51
5998,38675,4.13,75.21,20.66
5999,17110,4.4,85.6,10
6000,14766,7.54,77.39,15.08
6001,14878,17.75,59.74,22.51
6002,14897,14.8,79.37,5.83
6003,14920,4.96,85.88,9.16
6004,15036,6.56,86.34,7.1
6005,15079,2.81,87.55,9.64
6006,15149,5.33,86.48,8.2
6007,15321,5,64.44,30.56
6008,24663,3.37,80.34,16.29
6009,43362,6.19,64.6,29.2
6010,37909,5.24,69.66,25.09
6011,17556,5.26,77.44,17.29
6012,17931,6.43,76.43,17.14
6013,845,2.42,90.34,7.25
6014,388,2.37,88.14,9.49
6015,16437,5.48,89.5,5.02
6016,14133,9.92,76.86,13.22
6017,14277,5.3,66.67,28.03
6018,9518,6.12,85.2,8.67
6019,49662,6.91,84.79,8.29
6020,41645,8.47,83.05,8.47
6021,31472,2.98,82.74,14.29
6022,28151,5.65,84.27,10.08
6023,43396,4.33,86.22,9.45
6024,30757,5.94,89.5,4.57
6025,19752,7.14,74.03,18.83
6026,6492,4.28,69.65,26.07
6027,48316,4.58,87.79,7.63
6028,22417,6.7,79.33,13.97
6029,47857,4.73,75,20.27
6030,1077,6.06,87.88,6.06
6031,58594,6.67,83.81,9.52
6032,31018,11.19,77.61,11.19
6033,8935,4.82,90.76,4.42
6034,3510,6.3,71.65,22.05
6035,16709,3.96,83.17,12.87
6036,21856,7.53,84.41,8.06
6037,52045,2.89,92.15,4.96
6038,5872,2.35,86.67,10.98
6039,37690,4.55,84.85,10.61
6040,46670,6.48,80.56,12.96
6041,25389,5.41,81.08,13.51
6042,49062,7.14,77.47,15.38
6043,44662,8.33,76.52,15.15
6044,44799,5.29,77.25,17.46
6045,44826,11.59,76.82,11.59
6046,44840,22.96,62.76,14.29
6047,44870,5.83,84.95,9.22
6048,45014,3.42,89.04,7.53
6049,45126,4.82,51.2,43.98
6050,45144,2.9,88.8,8.3
6051,12454,4.87,88.39,6.74
6052,49663,7.35,87.25,5.39
6053,43704,3.35,87.15,9.5
6054,42012,5.58,87.82,6.6
6055,57895,4.53,88.48,7
6056,32753,2.66,89.35,7.98
6057,31593,9.32,83.23,7.45
6058,19668,7.65,85.88,6.47
6059,31592,6.82,76.52,16.67
6060,25379,9.86,71.13,19.01
6061,38095,9.91,79.28,10.81
6062,45608,5.51,89.41,5.08
6063,9019,6.05,85.58,8.37
6064,52998,2.12,93.64,4.24
6065,27410,6.88,81.48,11.64
6066,9203,2.33,91.63,6.05
6067,41547,5.6,90.09,4.31
6068,40859,4.2,88.93,6.87
6069,35229,4.28,83.96,11.76
6070,3799,11.5,77.88,10.62
6071,31363,7.1,79.88,13.02
6072,8339,6.73,85.65,7.62
6073,14930,5.23,85.47,9.3
6074,24862,4.49,82.58,12.92
6075,32210,2.43,78.54,19.03
6076,42336,6.62,75,18.38
6077,41155,5.24,82.1,12.66
6078,7873,6.94,83.33,9.72
6079,769,5.29,85.19,9.52
6080,6071,4.4,83.6,12
6081,44562,7.74,76.19,16.07
6082,32416,3.7,89.71,6.58
6083,59256,10.37,68.89,20.74
6084,59403,9.8,79.74,10.46
6085,59468,3.95,85.53,10.53
6086,59557,4.47,89.02,6.5
6087,59604,15.98,48.52,35.5
6088,59620,22.94,68.82,8.24
6089,59710,7.22,58.76,34.02
6090,59732,6.48,75,18.52
6091,3943,7.83,86.14,6.02
6092,1738,5.99,81.44,12.57
6093,55253,3.06,82.1,14.85
6094,45675,4.81,87.02,8.17
6095,11068,5.06,70.22,24.72
6096,43499,3.9,81.17,14.94
6097,42985,4.15,84.33,11.52
6098,46462,3.89,87.55,8.56
6099,12955,9.71,80.58,9.71
6100,30892,8.23,82.91,8.86
6101,44666,3.45,86.9,9.66
6102,39515,7.38,76.23,16.39
6103,26561,5.22,89.96,4.82
6104,26616,5.13,75.64,19.23
6105,26759,5.96,75.5,18.54
6106,26771,16.07,72.32,11.61
6107,26780,26,65.33,8.67
6108,26870,10.66,57.38,31.97
6109,26879,6.56,72.95,20.49
6110,26994,3.5,79.02,17.48
6111,7387,2.68,90.42,6.9
6112,26993,8.77,78.36,12.87
6113,22713,2.76,89.37,7.87
6114,31904,8.24,76.37,15.38
6115,31953,8.73,82.54,8.73
6116,32114,6.55,58.93,34.52
6117,32118,7.76,75.86,16.38
6118,32216,3.6,84.68,11.71
6119,32308,26.5,61.54,11.97
6120,32322,16.81,70.8,12.39
6121,32373,3.52,84.58,11.89
6122,57165,5.51,88.14,6.36
6123,40367,6.79,87.33,5.88
6124,21849,5.1,82.65,12.24
6125,57507,3.06,87.77,9.17
6126,40140,3.17,83.6,13.23
6127,33521,8.24,75.27,16.48
6128,10744,4.84,89.78,5.38
6129,17918,5.98,90.04,3.98
6130,30327,2.54,88.14,9.32
6131,6079,2.39,91.87,5.74
6132,49696,7.95,76.82,15.23
6133,40747,4.68,53.8,41.52
6134,33702,3.77,85.38,10.85
6135,55345,3.64,78.14,18.22
6136,14265,4.22,85.54,10.24
6137,14591,7.91,81.92,10.17
6138,12640,5.1,70.92,23.98
6139,12740,8.46,63.85,27.69
6140,12816,5.63,86.15,8.23
6141,12890,4.29,90.13,5.58
6142,12939,2.37,86.26,11.37
6143,13021,11.61,72.26,16.13
6144,13039,16.03,65.38,18.59
6145,13053,7.37,86.84,5.79
6146,49444,3.45,82.07,14.48
6147,49475,7.78,82.22,10
6148,49565,6.29,83.43,10.29
6149,49710,5.74,73.36,20.9
6150,49722,5.93,77.78,16.3
6151,49816,26.67,61.21,12.12
6152,49839,13.89,76.67,9.44
6153,49876,4.25,87.64,8.11
6154,6543,10.91,80,9.09
6155,10110,10.34,75.86,13.79
6156,58654,5.24,83.06,11.69
6157,15451,4.52,82.41,13.07
6158,29929,4.73,75,20.27
6159,28050,3.33,82.67,14
6160,9916,2.76,88.94,8.29
6161,9996,5.73,84.38,9.9
6162,10036,5.04,87.98,6.98
6163,10154,21.98,50,28.02
6164,10167,14.98,77.78,7.25
6165,10269,4.02,73.87,22.11
6166,10295,6.3,81.1,12.6
6167,10381,3.53,85.88,10.59
6168,9700,5.17,85.61,9.23
6169,54853,2.33,86.82,10.85
6170,8243,6.85,47.95,45.21
6171,52354,5.33,79.88,14.79
6172,32488,4.55,85.61,9.85
6173,36814,4.71,89.8,5.49
6174,9312,3.03,87.88,9.09
6175,9379,6.71,82.93,10.37
6176,9462,3.65,82.48,13.87
6177,9569,4.17,85.23,10.61
6178,9642,17.94,73.54,8.52
6179,9668,9.78,83.7,6.52
6180,9754,6.75,71.78,21.47
6181,9759,7.38,68.85,23.77
6182,17953,3.35,89.39,7.26
6183,28495,5.92,80.47,13.61
6184,45058,7.41,78.84,13.76
6185,45140,4.35,86.41,9.24
6186,45240,4.97,78.45,16.57
6187,45326,11.39,51.9,36.71
6188,45332,9.87,77.13,13
6189,45355,8.38,82.63,8.98
6190,45475,3.45,91.19,5.36
6191,45504,6.25,75.78,17.97
6192,9012,9.66,71.03,19.31
