,crime_id,time_of_incident,loc_id,crime_type,victim_gender
23549,C258108,5/9/13 9:00,AkHa00036,theft,F
23550,C258109,5/9/13 10:00,AmRu15816,sexual_assault,M
23551,C258111,5/9/13 14:00,HaRu17808,harassment,F
23552,C258145,5/9/13 15:00,AmAb09055,theft,C
23553,C258180,5/9/13 15:00,AmAs10386,severe_assault,M
23554,C258188,5/9/13 16:00,HaRu19554,harassment,F
23555,C258205,5/9/13 18:00,KiRu29204,theft,C
23556,C258206,5/9/13 18:00,SoIl32452,harassment,F
23557,C258210,5/9/13 19:00,AkRu03495,harassment,F
23558,C258222,5/9/13 20:00,KiRu25573,harassment,F
23559,C258223,5/9/13 20:00,AkRu08094,sexual_assault,F
23560,C258242,5/9/13 20:00,KiRu26218,harassment,F
23561,C258243,5/9/13 20:00,KiZu31311,harassment,F
23562,C258246,5/9/13 21:00,KiRu25572,severe_assault,F
23563,C258274,5/9/13 23:00,SoRu34714,harassment,F
23564,C258307,5/10/13 4:00,KiRu25381,harassment,F
23565,C258308,5/10/13 4:00,HaRu19295,theft,C
23566,C258314,5/10/13 4:00,AmBe11141,vandalism,M
23567,C258318,5/10/13 5:00,KiRu27873,public_intoxication,F
23568,C258319,5/10/13 5:00,AmRu13473,severe_assault,M
23569,C258320,5/10/13 6:00,AkRu07193,public_intoxication,F
23570,C258338,5/10/13 6:00,KiZu30850,murder,F
23571,C258341,5/10/13 7:00,AmPw12382,sexual_assault,F
23572,C258355,5/10/13 8:00,KiHa22957,harassment,M
23573,C258373,5/10/13 8:00,KiRu28171,harassment,F
23574,C258384,5/10/13 8:00,SoRu35557,public_intoxication,F
23575,C258398,5/10/13 11:00,HaRu20066,sexual_assault,F
23576,C258409,5/10/13 12:00,KiHa23398,severe_assault,F
23577,C258426,5/10/13 13:00,KiRu30332,severe_assault,F
23578,C258452,5/10/13 14:00,AkRu08194,harassment,F
23579,C258465,5/10/13 14:00,KiRu29183,harassment,F
23580,C258487,5/10/13 18:00,AkRu03343,sexual_assault,F
23581,C258507,5/10/13 19:00,KiRu27948,theft,M
23582,C258511,5/10/13 19:00,AkRu04221,sexual_assault,F
23583,C258512,5/10/13 20:00,HaRu17984,sexual_assault,F
23584,C258514,5/10/13 21:00,AkRu07683,harassment,F
23585,C258524,5/10/13 22:00,KiRu27416,harassment,F
23586,C258529,5/10/13 22:00,AmAb09096,theft,M
23587,C258557,5/10/13 22:00,SoRu38516,harassment,F
23588,C258560,5/10/13 22:00,AkRu05694,harassment,F
23589,C258569,5/10/13 23:00,AkRu07786,vandalism,F
23590,C258573,5/10/13 23:00,AmAs10558,sexual_assault,M
23591,C258582,5/10/13 23:00,SoRu38663,murder,F
23592,C258587,5/10/13 23:00,SoRu36709,public_intoxication,M
23593,C258589,5/11/13 5:00,AmDa11569,theft,M
23594,C258597,5/11/13 6:00,AmAb09088,severe_assault,M
23595,C258599,5/11/13 8:00,AkRu07980,theft,F
23596,C258607,5/11/13 9:00,AmRu12957,theft,M
23597,C258611,5/11/13 10:00,SoRu34885,harassment,M
23598,C258615,5/11/13 12:00,SoRu36085,public_intoxication,F
23599,C258633,5/11/13 13:00,KiRu26903,theft,M
23600,C258641,5/11/13 15:00,AmRu13427,theft,M
23601,C258662,5/11/13 15:00,AmRu14736,sexual_assault,M
23602,C258666,5/11/13 16:00,HaRu17013,public_intoxication,F
23603,C258672,5/11/13 16:00,HaRu17211,harassment,M
23604,C258675,5/11/13 16:00,SoRu36059,harassment,C
23605,C258690,5/11/13 17:00,SoRu36654,sexual_assault,F
23606,C258694,5/11/13 19:00,SoRu36146,theft,M
23607,C258705,5/11/13 19:00,AkRu05465,severe_assault,F
23608,C258724,5/11/13 19:00,AmBe11118,theft,M
23609,C258726,5/11/13 20:00,KiRu26244,public_intoxication,F
23610,C258744,5/11/13 21:00,SoRu36977,public_intoxication,M
23611,C258746,5/11/13 23:00,SoRu37059,theft,M
23612,C258756,5/11/13 23:00,HaRu20505,vandalism,F
23613,C258766,5/12/13 7:00,SoRu36120,theft,F
23614,C258774,5/12/13 9:00,SoRu36840,vandalism,F
23615,C258786,5/12/13 10:00,AkRu07197,sexual_assault,F
23616,C258792,5/12/13 11:00,AkRu07613,vandalism,F
23617,C258809,5/12/13 11:00,KiRu30119,theft,F
23618,C258813,5/12/13 12:00,HaRu18347,public_intoxication,F
23619,C258817,5/12/13 12:00,AmAs10640,severe_assault,M
23620,C258819,5/12/13 13:00,AmAs10511,vandalism,F
23621,C258822,5/12/13 16:00,HaRu18284,public_intoxication,F
23622,C258853,5/12/13 17:00,AmAs10165,harassment,M
23623,C258859,5/12/13 19:00,AmRu14197,vandalism,M
23624,C258878,5/12/13 20:00,AmBe11154,sexual_assault,M
23625,C258888,5/12/13 20:00,KiZu30755,murder,F
23626,C258895,5/12/13 21:00,SoRu35040,public_intoxication,F
23627,C258930,5/12/13 21:00,AkRu08391,public_intoxication,C
23628,C258931,5/12/13 22:00,KiRu28513,theft,F
23629,C258941,5/12/13 22:00,KiRu26051,theft,F
23630,C258942,5/12/13 22:00,AkRu03584,theft,C
23631,C258945,5/12/13 23:00,AkRu05820,theft,M
23632,C258950,5/13/13 4:00,HaRu20357,theft,F
23633,C258952,5/13/13 5:00,AkRu04542,public_intoxication,F
23634,C258963,5/13/13 9:00,KiZu31033,harassment,F
23635,C258970,5/13/13 10:00,HaRu18476,harassment,F
23636,C258983,5/13/13 11:00,AmDa11794,theft,M
23637,C258992,5/13/13 11:00,AkRu07627,harassment,F
23638,C259008,5/13/13 12:00,AkRu03943,sexual_assault,F
23639,C259046,5/13/13 14:00,AkRu06964,vandalism,F
23640,C259049,5/13/13 15:00,AkRu02902,sexual_assault,F
23641,C259055,5/13/13 16:00,AkRu04110,harassment,F
23642,C259064,5/13/13 16:00,AkRu05985,sexual_assault,F
23643,C259068,5/13/13 20:00,AkRu06374,theft,F
23644,C259127,5/13/13 20:00,SoRu35235,sexual_assault,F
23645,C259129,5/13/13 22:00,SoRu38596,sexual_assault,F
23646,C259150,5/13/13 23:00,AkKi01158,harassment,F
23647,C259176,5/14/13 4:00,AkRu04201,public_intoxication,C
23648,C259189,5/14/13 4:00,AkRu06885,public_intoxication,C
23649,C259221,5/14/13 5:00,AkRu07615,severe_assault,F
23650,C259234,5/14/13 6:00,AmBe11089,harassment,F
23651,C259252,5/14/13 8:00,HaRu20840,harassment,C
23652,C259270,5/14/13 9:00,SoRu39362,sexual_assault,F
23653,C259272,5/14/13 11:00,HaRu19655,vandalism,F
23654,C259280,5/14/13 12:00,AkRu04682,severe_assault,F
23655,C259284,5/14/13 16:00,HaRu17987,vandalism,M
23656,C259287,5/14/13 16:00,AkRu06689,theft,F
23657,C259297,5/14/13 18:00,SoRu37258,harassment,F
23658,C259302,5/14/13 19:00,SoRu37003,severe_assault,M
23659,C259328,5/14/13 20:00,SoRu36729,murder,F
23660,C259345,5/14/13 20:00,KiZu31109,sexual_assault,F
23661,C259350,5/14/13 22:00,SoRu39214,vandalism,M
23662,C259393,5/14/13 23:00,KiZu31319,sexual_assault,F
23663,C259397,5/15/13 4:00,AkRu03125,harassment,F
23664,C259403,5/15/13 6:00,AmRu15734,theft,M
23665,C259408,5/15/13 9:00,KiRu27296,vandalism,F
23666,C259431,5/15/13 9:00,KiMr24944,sexual_assault,F
23667,C259433,5/15/13 11:00,SoRu39061,theft,M
23668,C259461,5/15/13 14:00,KiZu31422,murder,F
23669,C259462,5/15/13 15:00,KiRu27273,sexual_assault,F
23670,C259463,5/15/13 16:00,HaRu20440,public_intoxication,F
23671,C259464,5/15/13 16:00,KiRu25738,harassment,F
23672,C259490,5/15/13 20:00,AkRu07554,murder,F
23673,C259493,5/15/13 21:00,HaRu19220,public_intoxication,M
23674,C259514,5/15/13 21:00,KiRu29186,harassment,F
23675,C259521,5/15/13 21:00,KiIs23958,harassment,F
23676,C259523,5/15/13 23:00,KiRu25678,theft,F
23677,C259531,5/15/13 23:00,AkRu08074,sexual_assault,F
23678,C259541,5/15/13 23:00,AkHa00280,sexual_assault,C
23679,C259542,5/16/13 4:00,SoRu34857,harassment,F
23680,C259545,5/16/13 4:00,KiZu31300,sexual_assault,C
23681,C259546,5/16/13 5:00,SoBa31767,sexual_assault,F
23682,C259560,5/16/13 6:00,SoRu37673,vandalism,F
23683,C259565,5/16/13 6:00,AmAs10236,public_intoxication,F
23684,C259571,5/16/13 7:00,AkRu08034,harassment,F
23685,C259579,5/16/13 9:00,SoCh31978,murder,F
23686,C259599,5/16/13 10:00,KiRu30460,public_intoxication,F
23687,C259615,5/16/13 10:00,AkRu07315,sexual_assault,F
23688,C259617,5/16/13 11:00,AkKi01525,harassment,F
23689,C259621,5/16/13 15:00,AkRu04966,harassment,F
23690,C259649,5/16/13 16:00,AkRu04149,theft,C
23691,C259669,5/16/13 17:00,KiRu29542,public_intoxication,M
23692,C259673,5/16/13 17:00,AkLu02355,severe_assault,M
23693,C259676,5/16/13 19:00,SoRu37012,harassment,F
23694,C259679,5/16/13 19:00,SoRu37413,severe_assault,F
23695,C259682,5/16/13 22:00,HaRu17102,sexual_assault,F
23696,C259684,5/16/13 22:00,AkRu03504,murder,F
23697,C259692,5/16/13 23:00,HaRu19059,harassment,F
23698,C259709,5/17/13 4:00,AmAb09261,harassment,M
23699,C259733,5/17/13 4:00,AkRu07426,harassment,F
23700,C259736,5/17/13 4:00,AkRu04785,harassment,F
23701,C259746,5/17/13 4:00,SoRu34861,harassment,F
23702,C259758,5/17/13 5:00,AkRu03843,murder,F
23703,C259775,5/17/13 5:00,KiZu31304,sexual_assault,F
23704,C259778,5/17/13 6:00,SoRu36333,murder,F
23705,C259781,5/17/13 6:00,HaRu19660,sexual_assault,F
23706,C259785,5/17/13 6:00,HaRu17116,public_intoxication,F
23707,C259789,5/17/13 6:00,HaRu20079,murder,F
23708,C259792,5/17/13 7:00,HaRu19123,sexual_assault,F
23709,C259799,5/17/13 14:00,AkRu05359,sexual_assault,F
23710,C259807,5/17/13 14:00,AmAs10754,sexual_assault,F
23711,C259811,5/17/13 15:00,KiRu26446,sexual_assault,F
23712,C259817,5/17/13 15:00,KiRu28358,harassment,M
23713,C259822,5/17/13 16:00,SoRu37425,sexual_assault,F
23714,C259823,5/17/13 16:00,HaRu17991,harassment,F
23715,C259835,5/17/13 16:00,HaRu20843,public_intoxication,F
23716,C259837,5/17/13 16:00,AmDa11783,harassment,F
23717,C259838,5/17/13 17:00,KiRu30242,harassment,F
23718,C259848,5/17/13 18:00,SoRu38399,sexual_assault,F
23719,C259860,5/17/13 18:00,KiRu28303,severe_assault,C
23720,C259863,5/17/13 19:00,AmRu15187,theft,M
23721,C259864,5/17/13 19:00,AkRu03955,harassment,F
23722,C259882,5/17/13 19:00,SoKo33204,severe_assault,F
23723,C259894,5/17/13 19:00,SoRu37766,harassment,F
23724,C259896,5/17/13 19:00,AmDa11431,harassment,C
23725,C259906,5/17/13 20:00,AkRu03655,murder,F
23726,C259910,5/17/13 21:00,AkRu07870,sexual_assault,F
23727,C259927,5/17/13 21:00,AkRu05348,sexual_assault,F
23728,C259962,5/17/13 22:00,AmAs10754,public_intoxication,F
23729,C259963,5/18/13 5:00,KiRu28088,theft,M
23730,C259967,5/18/13 7:00,KiRu27201,harassment,F
23731,C259977,5/18/13 8:00,KiRu30009,sexual_assault,M
23732,C259988,5/18/13 14:00,AmBe11016,vandalism,M
23733,C260003,5/18/13 15:00,SoRu36790,vandalism,F
23734,C260013,5/18/13 16:00,AmPw12573,severe_assault,M
23735,C260024,5/18/13 17:00,HaRu17230,theft,M
23736,C260029,5/18/13 17:00,KiRu29188,theft,F
23737,C260048,5/18/13 17:00,AmRu13409,harassment,M
23738,C260049,5/18/13 19:00,AkRu04557,theft,F
23739,C260054,5/18/13 20:00,AmPw12712,harassment,M
23740,C260066,5/18/13 20:00,KiRu30126,sexual_assault,F
23741,C260073,5/18/13 21:00,AkRu08294,theft,F
23742,C260104,5/18/13 22:00,AmBe11149,harassment,M
23743,C260105,5/18/13 22:00,SoRu38817,harassment,M
23744,C260114,5/18/13 22:00,AkRu07980,sexual_assault,F
23745,C260117,5/18/13 22:00,SoCh31969,harassment,M
23746,C260133,5/18/13 23:00,AkLu02104,theft,F
23747,C260136,5/18/13 23:00,KiRu25678,public_intoxication,C
23748,C260139,5/18/13 23:00,KiRu25792,sexual_assault,F
23749,C260142,5/18/13 23:00,SoRu36729,vandalism,C
23750,C260182,5/18/13 23:00,HaRu19588,harassment,M
23751,C260193,5/18/13 23:00,KiRu29074,sexual_assault,F
23752,C260197,5/19/13 4:00,SoCh31978,harassment,F
23753,C260217,5/19/13 4:00,HaRu17545,sexual_assault,M
23754,C260218,5/19/13 8:00,KiRu30266,severe_assault,M
23755,C260221,5/19/13 8:00,KiZu31281,sexual_assault,M
23756,C260223,5/19/13 15:00,SoRu37771,theft,C
23757,C260239,5/19/13 18:00,AkRu04744,sexual_assault,F
23758,C260245,5/19/13 20:00,KiZu31044,theft,F
23759,C260250,5/19/13 20:00,KiZu31039,sexual_assault,F
23760,C260252,5/19/13 20:00,HaRu17833,severe_assault,F
23761,C260278,5/19/13 22:00,KiMr24804,sexual_assault,F
23762,C260280,5/19/13 22:00,AkRu03616,harassment,C
23763,C260292,5/19/13 23:00,HaRu20467,harassment,M
23764,C260317,5/20/13 4:00,AkRu07982,severe_assault,F
23765,C260330,5/20/13 4:00,KiZu30779,public_intoxication,C
23766,C260353,5/20/13 6:00,AkRu05801,theft,F
23767,C260361,5/20/13 8:00,SoRu34682,harassment,F
23768,C260365,5/20/13 9:00,KiMr24543,public_intoxication,M
23769,C260366,5/20/13 10:00,KiRu29504,harassment,F
23770,C260372,5/20/13 11:00,AkRu07955,theft,C
23771,C260373,5/20/13 11:00,KiRu30427,public_intoxication,M
23772,C260378,5/20/13 13:00,AmAb09117,harassment,F
23773,C260399,5/20/13 14:00,SoRu36725,sexual_assault,F
23774,C260404,5/20/13 15:00,AkRu04604,theft,M
23775,C260413,5/20/13 20:00,HaRu17343,harassment,F
23776,C260424,5/20/13 21:00,AmRu15795,murder,F
23777,C260440,5/20/13 23:00,AkRu05626,harassment,F
23778,C260450,5/21/13 4:00,AkRu05832,public_intoxication,F
23779,C260459,5/21/13 5:00,HaRu20341,harassment,F
23780,C260498,5/21/13 6:00,AmPw12302,theft,M
23781,C260521,5/21/13 7:00,KiZu31241,sexual_assault,M
23782,C260528,5/21/13 9:00,AkRu07843,harassment,C
23783,C260572,5/21/13 14:00,AkRu05902,murder,M
23784,C260576,5/21/13 16:00,HaRu20248,harassment,F
23785,C260580,5/21/13 17:00,KiRu25656,sexual_assault,F
23786,C260583,5/21/13 21:00,AkLu01909,harassment,F
23787,C260588,5/21/13 21:00,HaSe21069,theft,F
23788,C260593,5/21/13 21:00,HaRu18937,harassment,F
23789,C260596,5/22/13 4:00,AmRu14805,theft,M
23790,C260602,5/22/13 9:00,AmRu15734,murder,F
23791,C260610,5/22/13 10:00,AmRu12997,harassment,F
23792,C260639,5/22/13 12:00,AkRu03556,harassment,F
23793,C260642,5/22/13 13:00,HaRu19889,sexual_assault,F
23794,C260645,5/22/13 16:00,SoRu38918,harassment,F
23795,C260652,5/22/13 16:00,KiRu27307,harassment,F
23796,C260656,5/22/13 16:00,HaRu19416,harassment,F
23797,C260670,5/22/13 17:00,HaRu18715,vandalism,F
23798,C260690,5/22/13 17:00,KiZu30926,vandalism,F
23799,C260693,5/22/13 18:00,HaRu17391,severe_assault,M
23800,C260696,5/22/13 18:00,KiZu31376,severe_assault,M
23801,C260702,5/22/13 20:00,AkRu06708,murder,F
23802,C260711,5/22/13 21:00,AmRu13393,public_intoxication,M
23803,C260726,5/22/13 21:00,KiRu28340,sexual_assault,F
23804,C260779,5/22/13 22:00,KiZu31371,severe_assault,M
23805,C260781,5/22/13 23:00,KiRu27769,sexual_assault,F
23806,C260786,5/23/13 4:00,AkRu04872,vandalism,F
23807,C260796,5/23/13 5:00,AmRu15131,severe_assault,F
23808,C260805,5/23/13 12:00,HaRu20172,public_intoxication,F
23809,C260829,5/23/13 13:00,SoRu36217,public_intoxication,M
23810,C260831,5/23/13 15:00,AkRu05784,harassment,F
23811,C260835,5/23/13 16:00,SoRu35934,harassment,F
23812,C260852,5/23/13 17:00,KiRu30627,severe_assault,M
23813,C260855,5/23/13 17:00,AkRu08155,harassment,C
23814,C260864,5/23/13 18:00,AmDa11787,severe_assault,M
23815,C260877,5/23/13 19:00,KiZu30961,murder,F
23816,C260916,5/23/13 20:00,AmAs10061,severe_assault,M
23817,C260928,5/23/13 21:00,KiRu25908,theft,M
23818,C260977,5/23/13 22:00,KiRu26736,harassment,F
23819,C260991,5/23/13 22:00,AkRu08871,harassment,F
23820,C260994,5/23/13 23:00,SoRu36914,harassment,F
23821,C261024,5/23/13 23:00,AmRu15488,theft,M
23822,C261025,5/23/13 23:00,KiZu31415,sexual_assault,F
23823,C261034,5/24/13 4:00,AmAs10326,severe_assault,M
23824,C261038,5/24/13 4:00,AkRu08589,sexual_assault,F
23825,C261057,5/24/13 6:00,KiRu29183,sexual_assault,F
23826,C261077,5/24/13 8:00,KiZu30866,harassment,F
23827,C261081,5/24/13 8:00,KiZu31054,sexual_assault,M
23828,C261085,5/24/13 9:00,AmBe11049,severe_assault,M
23829,C261124,5/24/13 9:00,AkRu07426,harassment,F
23830,C261126,5/24/13 10:00,KiRu29504,harassment,F
23831,C261129,5/24/13 12:00,AkRu08265,sexual_assault,F
23832,C261130,5/24/13 13:00,HaRu19465,severe_assault,F
23833,C261133,5/24/13 13:00,SoBa31836,severe_assault,F
23834,C261135,5/24/13 15:00,KiZu31071,theft,F
23835,C261139,5/24/13 15:00,AmDa11468,public_intoxication,M
23836,C261142,5/24/13 17:00,AmAs10433,theft,M
23837,C261149,5/24/13 17:00,HaRu18643,theft,F
23838,C261157,5/24/13 18:00,SoMa34581,harassment,F
23839,C261161,5/24/13 19:00,AmBe11134,harassment,M
23840,C261166,5/24/13 19:00,AkRu06851,public_intoxication,C
23841,C261169,5/24/13 19:00,AkRu06412,sexual_assault,F
23842,C261180,5/24/13 20:00,AkRu05279,harassment,M
23843,C261182,5/24/13 20:00,AkRu06412,harassment,F
23844,C261189,5/24/13 20:00,KiRu29915,harassment,M
23845,C261198,5/24/13 23:00,AkRu05157,sexual_assault,F
23846,C261211,5/25/13 4:00,AkRu06098,murder,F
23847,C261236,5/25/13 4:00,AmRu13817,harassment,F
23848,C261239,5/25/13 4:00,HaRu18699,public_intoxication,M
23849,C261263,5/25/13 5:00,KiMr24710,public_intoxication,M
23850,C261267,5/25/13 8:00,AmDa11486,murder,F
23851,C261280,5/25/13 8:00,AkRu03567,sexual_assault,C
23852,C261289,5/25/13 9:00,AkRu07880,severe_assault,F
23853,C261301,5/25/13 9:00,KiHa23398,theft,F
23854,C261320,5/25/13 9:00,AkRu08441,theft,C
23855,C261326,5/25/13 10:00,HaRu19784,severe_assault,F
23856,C261332,5/25/13 12:00,SoRu36969,murder,F
23857,C261368,5/25/13 13:00,HaRu18996,sexual_assault,F
23858,C261381,5/25/13 13:00,KiZu31281,vandalism,M
23859,C261404,5/25/13 15:00,AkRu04791,severe_assault,M
23860,C261408,5/25/13 16:00,KiRu29374,public_intoxication,M
23861,C261410,5/25/13 16:00,AmAm10000,vandalism,M
23862,C261415,5/25/13 16:00,AkRu04221,murder,F
23863,C261417,5/25/13 17:00,AkRu06829,harassment,M
23864,C261423,5/25/13 18:00,HaRu20791,harassment,F
23865,C261438,5/25/13 19:00,KiRu29454,public_intoxication,F
23866,C261462,5/25/13 21:00,KiZu31001,theft,M
23867,C261467,5/25/13 22:00,HaRu19601,harassment,M
23868,C261476,5/25/13 22:00,AkRu03049,harassment,M
23869,C261503,5/25/13 23:00,AmRu14688,theft,M
23870,C261507,5/26/13 4:00,KiZu31321,theft,M
23871,C261531,5/26/13 4:00,AmBe11172,vandalism,M
23872,C261536,5/26/13 4:00,HaRu17833,theft,F
23873,C261539,5/26/13 8:00,KiRu26200,harassment,M
23874,C261549,5/26/13 11:00,AkRu07322,theft,F
23875,C261559,5/26/13 11:00,SoRu36343,public_intoxication,F
23876,C261565,5/26/13 12:00,KiRu29273,severe_assault,F
23877,C261569,5/26/13 12:00,AmDa11484,sexual_assault,M
23878,C261570,5/26/13 14:00,AkRu08210,public_intoxication,M
23879,C261571,5/26/13 14:00,KiRu26737,public_intoxication,M
23880,C261578,5/26/13 15:00,SoRu37939,sexual_assault,F
23881,C261604,5/26/13 15:00,AmRu15569,severe_assault,C
23882,C261608,5/26/13 15:00,AkRu04347,severe_assault,F
23883,C261614,5/26/13 20:00,SoRu38005,sexual_assault,M
23884,C261626,5/26/13 22:00,AkRu04772,severe_assault,C
23885,C261630,5/27/13 4:00,AmRu15301,vandalism,C
23886,C261654,5/27/13 4:00,SoRu36839,severe_assault,M
23887,C261656,5/27/13 6:00,HaRu19927,sexual_assault,F
23888,C261657,5/27/13 6:00,SoCh32260,theft,F
23889,C261659,5/27/13 10:00,KiRu26963,theft,F
23890,C261678,5/27/13 11:00,KiRu30265,theft,F
23891,C261693,5/27/13 11:00,SoRu36333,harassment,F
23892,C261698,5/27/13 13:00,KiRu25461,harassment,F
23893,C261702,5/27/13 13:00,AmDa11373,vandalism,M
23894,C261709,5/27/13 13:00,AkRu08654,harassment,F
23895,C261718,5/27/13 13:00,AmRu14465,harassment,F
23896,C261745,5/27/13 15:00,SoRu38663,severe_assault,C
23897,C261774,5/27/13 16:00,AmPw12515,severe_assault,M
23898,C261788,5/27/13 16:00,AmDa11538,vandalism,M
23899,C261796,5/27/13 16:00,AkRu03944,harassment,F
23900,C261799,5/27/13 17:00,KiRu28917,sexual_assault,F
23901,C261816,5/27/13 19:00,HaRu20126,sexual_assault,F
23902,C261821,5/27/13 19:00,SoCh31969,sexual_assault,F
23903,C261822,5/27/13 19:00,AkRu03431,harassment,F
23904,C261839,5/27/13 20:00,AkRu07297,theft,F
23905,C261865,5/27/13 21:00,AmAs10489,vandalism,M
23906,C261874,5/27/13 21:00,KiMr24662,harassment,F
23907,C261878,5/27/13 22:00,AkRu07047,theft,F
23908,C261883,5/27/13 23:00,AkRu06864,sexual_assault,F
23909,C261890,5/28/13 6:00,KiRu28513,sexual_assault,F
23910,C261903,5/28/13 7:00,KiRu26586,vandalism,F
23911,C261913,5/28/13 7:00,SoRu36330,sexual_assault,M
23912,C261926,5/28/13 14:00,HaRu18976,theft,F
23913,C261941,5/28/13 16:00,AmPw12478,harassment,M
23914,C261946,5/28/13 17:00,HaSe21294,sexual_assault,F
23915,C261947,5/28/13 18:00,HaRu19313,sexual_assault,F
23916,C261959,5/28/13 18:00,AkRu05509,harassment,F
23917,C261961,5/28/13 19:00,AkRu07379,harassment,F
23918,C261969,5/28/13 20:00,KiRu28033,sexual_assault,F
23919,C261970,5/28/13 23:00,AkRu06884,harassment,F
23920,C261985,5/28/13 23:00,AkKi00911,vandalism,C
23921,C262006,5/29/13 4:00,AkRu04672,sexual_assault,F
23922,C262013,5/29/13 6:00,AkRu03210,severe_assault,F
23923,C262016,5/29/13 9:00,HaRu17427,public_intoxication,F
23924,C262025,5/29/13 14:00,AmAb09030,public_intoxication,F
23925,C262027,5/29/13 19:00,AmAm09655,severe_assault,F
23926,C262049,5/29/13 19:00,KiZu30683,harassment,F
23927,C262065,5/29/13 19:00,SoBa31694,theft,M
23928,C262074,5/29/13 23:00,AkRu04744,theft,F
23929,C262093,5/30/13 4:00,AkRu05773,severe_assault,F
23930,C262107,5/30/13 4:00,SoRu38100,murder,F
23931,C262122,5/30/13 5:00,SoRu36533,severe_assault,F
23932,C262124,5/30/13 8:00,SoRu35553,harassment,F
23933,C262139,5/30/13 9:00,KiZu30879,harassment,F
23934,C262153,5/30/13 12:00,KiRu25930,sexual_assault,M
23935,C262191,5/30/13 14:00,AmRu13751,severe_assault,M
23936,C262196,5/30/13 14:00,SoMa33877,harassment,F
23937,C262198,5/30/13 16:00,AkRu04509,harassment,F
23938,C262226,5/30/13 16:00,KiRu28936,harassment,M
23939,C262248,5/30/13 17:00,KiRu28658,vandalism,F
23940,C262272,5/30/13 17:00,AkRu04955,harassment,F
23941,C262273,5/30/13 18:00,AmAm09947,harassment,F
23942,C262280,5/30/13 20:00,HaRu17110,severe_assault,M
23943,C262288,5/30/13 22:00,AmRu14806,harassment,C
23944,C262299,5/30/13 22:00,SoRu38121,public_intoxication,F
23945,C262337,5/31/13 4:00,SoRu36343,harassment,F
23946,C262344,5/31/13 4:00,SoRu37838,harassment,F
23947,C262353,5/31/13 4:00,AkRu04092,vandalism,M
23948,C262357,5/31/13 4:00,KiZu30899,harassment,F
23949,C262369,5/31/13 5:00,HaRu17900,harassment,F
23950,C262375,5/31/13 5:00,AkRu06203,sexual_assault,F
23951,C262415,5/31/13 5:00,AkRu07980,harassment,F
23952,C262417,5/31/13 5:00,HaRu18186,harassment,F
23953,C262428,5/31/13 6:00,AkLu02104,harassment,F
